Date,HYG Returns,DBC Returns,VWO Returns,VGK Returns,GLD Returns,TLT Returns,VTI Returns,EWJ Returns,Portfolio Returns,,VTI,Portfolio,,,,,
3/27/09,-0.01017669,-0.018527269,-0.028000012,-0.038820286,-0.013488502,0.007418784,-0.018822361,-0.016726435,-0.006546078,,0.603300365,1.0981027,,,,,
3/30/09,-0.04683704,-0.036302033,-0.049382689,-0.04038825,-0.007828856,0.003825576,-0.035169723,-0.038882154,-0.017402032,,0.591944828,1.090914434,,,,,
3/31/09,0.015730384,0.004520342,0.019913366,0.040783004,0.00333403,0.007145582,0.008921814,-0.001264174,0.008620878,,0.571126292,1.071930307,,,,,
4/1/09,0.001582187,-0.00249995,0.036502604,0.026018821,0.008307488,0.009126472,0.019959503,0.029113948,0.008352009,,0.576221775,1.081171287,,,,,
4/2/09,0.036363667,0.038596389,0.056511002,0.044607367,-0.024497375,-0.012221519,0.029972816,0.035670373,0.005745826,,0.587722875,1.09020124,,,,,
4/3/09,0.014092567,0.015444113,0.011627958,0.011406947,-0.013626204,-0.020462557,0.012505934,-0.008313488,-0.005464091,,0.605338585,1.096465347,,,,,
4/6/09,-0.003261425,-0.012357414,-0.013026834,-0.018797056,-0.026487032,-0.004275118,-0.009738715,-0.021557001,-0.010646493,,0.612908909,1.090474161,,,,,
4/7/09,-0.011523654,-0.01780563,-0.020574538,-0.030651352,0.01723937,0.002537032,-0.025425705,-0.006119855,-0.002030034,,0.606939964,1.078864435,,,,,
4/8/09,0.011801934,0.00734929,0.016646837,0.010641588,-0.001498697,0.008857338,0.014029041,0.007389156,0.007590973,,0.591508088,1.076674304,,,,,
4/9/09,0.028449509,0.014591538,0.043664764,0.024067381,-0.003463838,-0.012542238,0.040533921,0.036674785,0.005735851,,0.599806379,1.084847309,,,,,
4/13/09,-0.000691614,0.004314477,0.007097442,0.014688582,0.018190233,0.0091842,0.001399621,0.002358533,0.008192776,,0.624118883,1.091069832,,,,,
4/14/09,-0.005121146,-0.018138472,-0.01557858,-0.012449328,-0.0058033,0.005228001,-0.018634968,-0.0094118,-0.003795936,,0.624992413,1.100008723,,,,,
4/15/09,0.008486379,-0.006319835,0.013187579,0.017296973,0.001487891,-0.001733604,0.01068125,0.004750545,0.001896046,,0.613345699,1.09583316,,,,,
4/16/09,0.015864279,-0.00440318,0.014131716,0.011815571,-0.019314309,-0.007911231,0.017144172,0.003546096,-0.00296232,,0.619896998,1.09791091,,,,,
4/17/09,0.021863134,-0.007370958,-0.009534325,-0.002848271,-0.006875621,-0.010989064,0.006695856,0.004711377,-0.002174594,,0.630524619,1.094658547,,,,,
4/20/09,-0.036544855,-0.037623761,-0.048130343,-0.050842591,0.020300352,0.015142583,-0.042431153,-0.022274266,-0.005628015,,0.634746521,1.092278109,,,,,
4/21/09,0.011310346,0.003600771,0.025282026,0.025278407,-0.000690029,-0.009879859,0.019880283,0.011990353,0.000955321,,0.607813494,1.08613075,,,,,
4/22/09,0.004773568,0.001537724,-0.007966633,-0.009685891,0.005639291,-0.006065376,-0.004227352,0.003554633,-0.000653347,,0.619896998,1.087168354,,,,,
4/23/09,-0.001085937,0.013305936,0.019120467,0.028749163,0.016250928,-9.84E-05,0.007075461,0.005903227,0.006027574,,0.617276475,1.086458056,,,,,
4/24/09,0.015491314,0.015151566,0.018386486,0.018438486,0.010360337,-0.010040325,0.01756439,0.015258026,0.00478974,,0.621643991,1.093006763,,,,,
4/27/09,-0.007895125,-0.024875622,-0.033529873,-0.014427132,-0.007913497,0.004275631,-0.01035673,-0.002312051,-0.005777565,,0.632562788,1.098241982,,,,,
4/28/09,0.002158129,-0.007142908,-0.005337366,-0.002870191,-0.014155735,-0.016336652,-0.00186052,-0.01622251,-0.010182727,,0.626011506,1.091896817,,,,,
4/29/09,0.018573313,0.02312441,0.054043686,0.028785262,0.006609709,-0.00885754,0.023765143,0.008245076,0.00718383,,0.6248468,1.080778329,,,,,
4/30/09,0.007795932,0.003515821,0.006181825,0.010072641,-0.012000509,-0.003960599,-0.000227524,-0.00584116,-0.001928733,,0.639696373,1.088542457,,,,,
5/1/09,-0.00157246,0.03003003,0.01807012,0.017174599,-0.003666781,-0.006882602,0.005690868,0.015276221,0.0008494,,0.639550827,1.086442949,,,,,
5/4/09,-0.002382209,0.019436346,0.067092625,0.036764647,0.019436481,0.003295232,0.03417833,0.02662026,0.011579598,,0.643190426,1.087365774,,,,,
5/5/09,0.008622997,-0.014299333,-0.013306686,-0.008930901,-0.004399808,-0.00123169,-0.003501862,-0.003382184,-0.002012841,,0.665173601,1.099957032,,,,,
5/6/09,0.008286264,0.026595745,0.021240733,0.022528559,0.014617575,-0.002363539,0.015594178,0.023755764,0.008701901,,0.662844255,1.097742994,,,,,
5/7/09,-0.016436226,0.001884126,-0.027401829,-0.015292925,-0.001116808,-0.024412874,-0.015570965,-0.023204523,-0.014837295,,0.673180766,1.107295444,,,,,
5/8/09,0.017904467,0.024917677,0.037678237,0.043169251,0.006037578,0.002428503,0.022627382,0.040723949,0.01198647,,0.662698691,1.090866175,,,,,
5/11/09,-0.005211744,-0.008256789,-0.022571185,-0.028009116,-0.003222949,0.014219482,-0.017185805,-0.009782601,0.000776716,,0.677693828,1.10394181,,,,,
5/12/09,0.003929324,0.010175716,0.005354826,0.009865033,0.011260954,0.003634836,-0.002622927,0.005488511,0.00584216,,0.666047114,1.104799259,,,,,
5/13/09,-0.013046325,-0.011446886,-0.034620527,-0.033419069,0.004299879,0.010865106,-0.028490003,-0.018558978,-0.001948082,,0.664300121,1.111253674,,,,,
5/14/09,-0.010575051,0.006484484,0.014827588,0.013829793,-0.000658656,0.003889822,0.010151059,0.001112429,0.001230398,,0.645374209,1.109088861,,,,,
5/15/09,-0.014027985,-0.02531063,-0.007815154,-0.014690395,0.005712447,-0.000305887,-0.010495691,0.009999991,-0.005011182,,0.65192544,1.110453482,,,,,
5/18/09,0.021273692,0.026440038,0.061986298,0.04552714,-0.012998383,-0.015503921,0.03069278,0.00880079,0.002343462,,0.645083032,1.104888798,,,,,
5/19/09,0.006633945,0,0.006771985,0.013750981,0.006640084,-0.005283816,0.000219006,-0.00654307,0.000897465,,0.664882424,1.107478062,,,,,
5/20/09,0.014762029,0.016099356,0.003843714,0.002009494,0.014182069,0.010519677,-0.005691809,0.013172328,0.011576021,,0.665028038,1.108471984,,,,,
5/21/09,-0.012858781,-0.008148483,-0.016592244,-0.0005014,0.017344152,-0.0251494,-0.018053717,-0.013001073,-0.011016993,,0.661242825,1.121303679,,,,,
5/22/09,0.013815827,0.014605203,0.010058381,0.00501631,0.003196633,-0.011101753,0.000672704,0.003293205,0.000968775,,0.649304934,1.108950285,,,,,
5/26/09,-0.002595779,0.002249258,0.008673351,0.015722521,-0.004142326,-0.015075331,0.026887755,0.032822605,-0.004353839,,0.649741724,1.110024608,,,,,
5/27/09,0.001821723,0.00448824,-0.009554144,-0.01523339,-0.003306367,-0.017694359,-0.016801247,-0.019067664,-0.008479432,,0.667211821,1.105191739,,,,,
5/28/09,0.003506996,0.018320019,0.030868211,0.011726483,0.00845373,0.014476787,0.012427828,-0.006479597,0.011394276,,0.65600183,1.095820341,,,,,
5/29/09,0.007507047,0.019306669,0.017467174,0.017262663,0.020797952,0.025816944,0.015563414,0.018478287,0.0196095,,0.664154508,1.108306421,,,,,
6/1/09,0.023662976,0.027550624,0.038933191,0.024242426,-0.004885593,-0.02956372,0.024821871,0.016008645,-0.002009437,,0.674491019,1.130039755,,,,,
6/2/09,-0.002913186,0.004189275,-0.014458503,0.013017738,0.006580988,0.005379354,0.004001669,0.001050262,0.003404999,,0.691233148,1.127769012,,,,,
6/3/09,-0.005716519,-0.033375012,-0.031736568,-0.032710233,-0.020236581,0.009390696,-0.012166951,-0.02203566,-0.007643176,,0.693999234,1.131609065,,,,,
6/4/09,0.003066389,0.036685369,0.015769925,0.006280131,0.019277607,-0.020662088,0.009980923,0.007510804,0.001571202,,0.685555379,1.122959977,,,,,
6/5/09,0.003184311,-0.005412198,0.001522161,-0.01416226,-0.0261873,-0.007621813,-0.001892341,-0.01171462,-0.008865282,,0.692397855,1.124724374,,,,,
6/8/09,0.001777543,-0.002511469,-0.014589793,-0.00219139,-0.001600694,-0.002560052,-0.002738591,0.005387967,-0.001686667,,0.691087602,1.114753375,,,,,
6/9/09,0.001901159,0.009651658,0.000925461,0.010492951,0.002885891,-0.000111623,0.005280943,0.008574404,0.002588063,,0.689194995,1.112873158,,,,,
6/10/09,0.001264987,-0.003740649,0.009553064,0.000482963,0.000319717,-0.015736558,-0.002521515,0.001062778,-0.005988702,,0.692834594,1.115753343,,,,,
6/11/09,0.002274181,0.009178223,0.018620288,0.015206406,-0.001704709,0.011112321,0.005898416,0.016985084,0.006770987,,0.691087602,1.109071429,,,,,
6/12/09,0.005168231,-0.014055436,-0.011986749,-0.00404187,-0.016328698,0.008971665,0.000837721,-0.001043802,-0.000758602,,0.695163924,1.116580937,,,,,
6/15/09,-0.014798106,-0.019287254,-0.036093422,-0.039627613,-0.011608984,0.009002969,-0.023226632,-0.01776387,-0.006966318,,0.695746277,1.115733897,,,,,
6/16/09,-0.009546834,-0.003847798,-0.013215849,-0.007457099,0.009110889,0.017404733,-0.013924618,-0.01063825,0.004974561,,0.679586434,1.10796134,,,,,
6/17/09,-0.005783292,0.003004378,-0.007653072,-0.002504353,0.004568672,-0.005630189,-0.001303436,0.011827867,-0.002068619,,0.670123453,1.113472962,,,,,
6/18/09,0.00956565,0.001283654,-0.001928052,0.000753182,-0.008012962,-0.01513501,0.005438325,-0.008501508,-0.005501485,,0.66924999,1.11116961,,,,,
6/19/09,0.001024341,-0.008546966,0.004185484,0.01379828,0.003165604,0.013709297,0.003678007,0.016077157,0.006156211,,0.672889589,1.105056527,,,,,
6/22/09,-0.013558407,-0.033620731,-0.038153296,-0.034644938,-0.014798705,0.009706608,-0.028885537,-0.02215188,-0.008930912,,0.675364482,1.111859488,,,,,
6/23/09,0.001685648,0.017395138,0.006333364,0.013073617,0.004197007,0.011773561,0,0.006507553,0.008097329,,0.655856216,1.101929569,,,,,
6/24/09,0.005048539,-0.000438404,0.028486218,0.003036428,0.00582929,-0.010035168,0.007874726,0.002155239,-0.000523071,,0.655856216,1.110852256,,,,,
6/25/09,0.009531132,0.008771974,0.024798726,0.016397601,0.009404057,0.018332751,0.023240367,0.023655929,0.014334453,,0.661020904,1.110271201,,,,,
6/26/09,-0.000255119,-0.008260913,0.005342558,-0.002730203,-0.000216629,0.001694347,-0.001946802,0.003151241,-0.000236432,,0.676383273,1.126186331,,,,,
6/29/09,0.01250632,0.009644981,0.006251919,0.013190607,-0.002708853,0.001480133,0.009536248,-0.005235648,0.004151591,,0.675066489,1.125920065,,,,,
6/30/09,0.004663517,-0.017802865,-0.011494225,-0.010562511,-0.009343774,-0.001689047,-0.006655245,-0.007368415,-0.004538853,,0.68150409,1.130594425,,,,,
7/1/09,0.002468796,-0.00397878,0.02105599,0.019861034,0.013270443,-0.001983676,0.005835331,0.011664907,0.003502219,,0.676968514,1.125462823,,,,,
7/2/09,-0.017428598,-0.022192631,-0.028624236,-0.029211302,-0.012338987,0.002338441,-0.026214041,-0.022012562,-0.010315505,,0.680918849,1.129404441,,,,,
7/6/09,-0.014910075,-0.029959145,0.002217965,-0.00677034,-0.005369841,-0.0019088,-0.003751065,0.006430948,-0.007880052,,0.663069214,1.117754064,,,,,
7/7/09,-0.013961369,-0.015910154,-0.023395491,-0.025498674,-0.000550937,0.006693558,-0.020598016,-0.01064972,-0.004177528,,0.660581998,1.108946104,,,,,
7/8/09,0.006087048,-0.012363338,-0.011330475,-0.006735685,-0.015874788,0.018469645,-0.00135687,0,0.00322571,,0.64697532,1.104313451,,,,,
7/9/09,0.014336507,0.006259027,0.016044526,0.018779355,0.002688529,-0.011917112,0.002038032,0,0.000208421,,0.646097458,1.107875646,,,,,
7/10/09,-0.007650464,-0.007655502,-0.012246272,-0.01510496,0.000782036,0.009229218,-0.002485896,-0.010764357,0.000499706,,0.647414225,1.10810655,,,,,
7/13/09,0.00222131,0.005303761,0.007177879,0.026514189,0.006809556,-0.005611577,0.023108318,0.002176346,0.002091272,,0.645804821,1.108660277,,,,,
7/14/09,0.003911396,0,0.009718138,0.005064479,0.006874332,-0.016616194,0.007085911,0,-0.003556603,,0.660728283,1.110978787,,,,,
7/15/09,0.022077871,0.026378897,0.051973057,0.040564392,0.015747165,-0.025717306,0.029903253,0.010857859,0.004092351,,0.665410145,1.107027477,,,,,
7/16/09,0.003049629,0.002336495,0,0.014043649,-0.00281868,0.010798415,0.009820651,-0.004296469,0.005065531,,0.685308073,1.111557822,,,,,
7/17/09,0.00088674,0.014918368,0.010673972,-0.00549187,-0.000543629,-0.015431111,0.000422839,0,-0.004150245,,0.692038245,1.117188452,,,,,
7/20/09,0.013922279,0.016536472,0.030778514,0.02304918,0.014685076,0.005260897,0.011200332,0.012945025,0.011486153,,0.692330865,1.112551847,,,,,
7/21/09,0.004868293,-0.003615002,-0.001171002,0.003050944,-0.001608083,0.019952043,0.004388762,0.00851961,0.00833369,,0.700085201,1.125330787,,,,,
7/22/09,0.001242226,0.005442222,-0.002051552,0.001169866,0.003328734,-0.008979198,0.000624192,0.011615636,-0.00172616,,0.703157708,1.134708945,,,,,
7/23/09,0.010173684,0.020748714,0.026725391,0.018929582,-0.00192637,-0.018336711,0.023705537,0.004175379,-0.001064962,,0.703596614,1.132750256,,,,,
7/24/09,0.005895401,0.000883827,-0.002860379,0.007339448,0.001608428,0.004834577,0.003250048,0.005197435,0.003739236,,0.720275749,1.13154392,,,,,
7/27/09,0.001831517,0.00397351,0.006597819,0.004098379,0.003211594,-0.011481647,0.004251872,-0.002068201,-0.002592155,,0.72261668,1.135775029,,,,,
7/28/09,0.00109685,-0.010993843,-0.005129682,-0.012244831,-0.01707393,0.008849511,-0.002419341,-0.001036186,-0.001547908,,0.725689154,1.132830924,,,,,
7/29/09,0.003408799,-0.02578924,-0.021197415,-0.007805343,-0.009879535,0.005482459,-0.004850394,0.007261289,-0.002744988,,0.723933464,1.131077406,,,,,
7/30/09,0.008250429,0.031036057,0.026631676,0.019666786,0.004605329,0.014176702,0.010763577,0.011328535,0.0130592,,0.720422102,1.127972612,,,,,
7/31/09,0.016245464,0.019920363,0.005986295,0.017699091,0.018882285,0.01946233,0.001607346,0.005091695,0.017212774,,0.72817642,1.142703032,,,,,
8/3/09,0.001898801,0.028211804,0.037971084,0.027201811,0.005570488,-0.015154747,0.016850549,0.017223881,0.001331783,,0.729346852,1.162372121,,,,,
8/4/09,-0.002145412,0.000422119,-0.007644088,-0.000651166,0.008628923,-0.007951842,0.003748336,-0.000996047,-0.001711089,,0.741636747,1.163920148,,,,,
8/5/09,-0.003225075,0.010548523,-0.008528114,-0.002389224,0.001056179,-0.014947981,-0.002358545,-0.006979058,-0.005598688,,0.74441665,1.161928576,,,,,
8/6/09,-0.007908887,-0.02296455,-0.0086016,-0.009797532,-0.001899145,0.003408817,-0.006895162,-0.001004047,-0.003732594,,0.74266091,1.155423301,,,,,
8/7/09,0.007005691,-0.004700812,0.006996908,0.003518029,-0.00898518,-0.008328788,0.01408448,-0.004020002,-0.003372586,,0.737540143,1.151110575,,,,,
8/10/09,0.004557973,-0.000429369,-0.008337936,-0.010078857,-0.008746667,0.012487615,-0.002347382,0,0.003298572,,0.747928013,1.147228355,,,,,
8/11/09,-0.002388019,-0.015034407,-0.017937201,-0.009074818,-0.0015065,0.011569504,-0.012941193,0,0.000855368,,0.74617234,1.15101257,,,,,
8/12/09,-0.002513555,0.005233275,0.011130131,0.012284999,0.001724281,-0.010681895,0.010925704,0.00504534,-0.002514676,,0.736515979,1.15199711,,,,,
8/13/09,-0.012718955,0.013449111,0.016934741,0.018093541,0.008284067,0.014178164,0.008842619,0.009036202,0.007602767,,0.744562935,1.149100211,,,,,
8/14/09,-0.004982938,-0.028253423,-0.013599709,-0.011920231,-0.007682469,0.00387139,-0.009154678,0.003980112,-0.004914628,,0.751146822,1.157836552,,,,,
8/17/09,-0.02442896,-0.014977973,-0.041080449,-0.035314776,-0.014946226,0.014783129,-0.025948508,-0.027750225,-0.007186173,,0.744270315,1.152146216,,,,,
8/18/09,0.017278038,0.019677906,0.016431854,0.019554364,0.004912095,-0.005806008,0.010494476,0.00815497,0.005584028,,0.724957611,1.143866693,,,,,
8/19/09,0.004061566,0.007017544,0.005196321,0.010704725,0.005105377,0.008282005,0.008587966,0.003033236,0.006569972,,0.732565661,1.150254077,,,,,
8/20/09,-0.003064482,-0.008275218,0.01292363,0.01213591,-0.002809921,0.008213964,0.009504942,0.012096814,0.002462344,,0.73885691,1.157811214,,,,,
8/21/09,0.0136481,0.007466008,0.018712788,0.026814903,0.014956162,-0.020576567,0.018634774,0.010956183,0.000658061,,0.745879702,1.160662144,,,,,
8/24/09,-0.005215921,0.001743635,0.001948204,-0.002547763,-0.013988318,0.018129503,0.001347976,-0.001970395,0.003340525,,0.759779002,1.16142593,,,,,
8/25/09,-0.000121954,-0.014360313,-0.001388873,0.011281367,0.004548473,0.005656242,0.001923037,0.00789725,0.002053102,,0.760803165,1.165305703,,,,,
8/26/09,0.00390243,-0.002649007,-0.005563285,-0.009261171,0.000323404,0.004582802,-0.000767699,0.000979462,0.001945617,,0.762266218,1.167698195,,,,,
8/27/09,-0.005102011,0.008410846,-0.001678349,0.010622464,0.00431082,-0.003939843,0.003457551,0.002935403,-0.000322577,,0.761681027,1.169970088,,,,,
8/28/09,0.005006058,-0.002194952,0,0.001051084,0.007296931,0.004580031,-0.000765707,-0.00097564,0.003941473,,0.764314578,1.169592682,,,,,
8/31/09,0.000121509,-0.027276683,-0.018212343,-0.006509817,-0.005006935,0.000932505,-0.009578541,-0.001953077,-0.004599254,,0.763729337,1.1742026,,,,,
9/1/09,-0.009397558,-0.015377702,-0.015696303,-0.032974041,0.005353319,-0.002419697,-0.022050276,-0.014677124,-0.005667821,,0.756413924,1.168802144,,,,,
9/2/09,-0.005318488,0.002296739,0.011887484,0.000874353,0.024387646,0.014574249,-0.004153548,0.002979239,0.010056262,,0.739734789,1.162177583,,,,,
9/3/09,0.006466107,-0.005041292,0.018338089,0.006988394,0.013203004,-0.006156364,0.009136103,-0.002970389,0.002033961,,0.736662265,1.173864745,,,,,
9/4/09,0.007659924,-0.004145463,0.019696125,0.018000413,0.000718243,-0.017034908,0.012792715,-0.001986048,-0.003949819,,0.743392487,1.17625234,,,,,
9/8/09,0.01422271,0.01850134,0.021247154,0.024925461,-0.001025315,-0.00703705,0.010104961,0.00895528,0.003426015,,0.752902495,1.171606357,,,,,
9/9/09,-0.009429393,0.004087239,0.002161624,0.013718575,-0.003592302,-0.00116354,0.01000385,0.003944676,-0.001636101,,0.760510545,1.175620298,,,,,
9/10/09,0.015499108,0.005427363,0.014289537,0.00820172,0.006386434,0.018426324,0.010285722,0.011787857,0.013199291,,0.768118578,1.173696864,,,,,
9/11/09,0.009494058,-0.013045389,-0.00318975,-0.001423651,0.011054269,0.005511058,0.00075418,-0.000970904,0.004729782,,0.776019232,1.18918883,,,,,
9/14/09,0.001190469,-0.005469507,-0.000533353,0.005906355,-0.008301276,-0.009927591,0.005275019,-0.003887282,-0.005600724,,0.77660449,1.194813434,,,,,
9/15/09,0.007134342,0.023373052,0.010672395,0.004049408,0.009595784,-0.005118009,0.004872543,-0.007804795,0.004199098,,0.780701094,1.188121614,,,,,
9/16/09,0.012868993,0.012987058,0.026663104,0.020165357,0.010212356,0.00178476,0.015665794,0.004916354,0.008535136,,0.784505093,1.193110654,,,,,
9/17/09,0.001748464,0.000441998,-0.008742617,-0.002965043,-0.005705214,0.012576028,-0.001836172,-0.009784713,0.003460161,,0.796794988,1.203294015,,,,,
9/18/09,-0.002792707,-0.008837782,0.003372273,-0.001387779,-0.006744494,-0.008900865,0.001471627,0.004940755,-0.006020075,,0.795331936,1.207457606,,,,,
9/21/09,0.000583464,-0.021845698,-0.009307133,-0.009132401,-0.003141755,0.002297433,-0.00275529,-0.009832927,-0.002696536,,0.796502368,1.200188621,,,,,
9/22/09,-0.001166156,0.016408295,0.018006199,0.01302346,0.013318391,0.00208373,0.005894266,0.012909591,0.006326726,,0.794307772,1.196952269,,,,,
9/23/09,0.003035644,-0.022421526,-0.015380618,-0.009691474,-0.008427772,0.003015185,-0.010254544,-0.010784212,-0.003658595,,0.798989634,1.204525058,,,,,
9/24/09,0.001862363,-0.012843991,-0.019786485,-0.019372921,-0.012951523,0.002902451,-0.010631525,0.000991111,-0.003927215,,0.79079636,1.200118189,,,,,
9/25/09,-0.003253155,-0.007899628,0.007436903,-0.002647591,-0.005638165,0.012713206,-0.006387381,-0.007920817,0.001971811,,0.782388988,1.195405068,,,,,
9/28/09,0.007926331,0.008899344,0.012391286,0.01409023,0.000515495,0.008777229,0.018718124,0.007984057,0.007600532,,0.777391572,1.19776218,,,,,
9/29/09,-0.001156446,-0.003714113,-0.001302161,-0.003624663,0.003915476,-0.000910516,-0.001670379,-0.020792062,-0.000793574,,0.791942883,1.20686581,,,,,
9/30/09,-0.000231608,0.027958995,0.004693595,0.002223145,0.014574546,-0.000911358,-0.003718184,0.00505543,0.005600512,,0.790620038,1.205908073,,,,,
10/1/09,-0.026329682,-0.006346283,-0.025175111,-0.032062912,-0.009711674,0.013695448,-0.026497515,-0.025150905,-0.005476296,,0.787680368,1.212661776,,,,,
10/2/09,0.000359751,-0.010036451,0.002396158,-0.008124989,0.004903504,-0.006920703,-0.005942066,-0.013415736,-0.003317361,,0.766808795,1.206020881,,,,,
10/5/09,0.013426058,0.032258017,0.022045127,0.017013166,0.014740235,0.000100945,0.015426144,0.008368227,0.010801528,,0.762252367,1.202020074,,,,,
10/6/09,-0.003430331,-0.012053616,0.016372145,0.018793964,0.02464435,-0.009896951,0.014811979,0.011410679,0.001118466,,0.774010981,1.215003728,,,,,
10/7/09,0.00735908,0.001807546,-0.002301194,0.000202684,0.000782186,0.011729928,0.00224556,0.009230828,0.006511926,,0.785475615,1.216362668,,,,,
10/8/09,0.006362688,0.019846685,0.015376675,0.014998027,0.012504865,-0.010484936,0.008775142,0.011178756,0.003161922,,0.787239448,1.224283532,,,,,
10/9/09,0.003863633,0.003980539,0.005300455,-0.00499202,-0.007719056,-0.022924098,0.006848102,0,-0.0089082,,0.794147586,1.228154621,,,,,
10/12/09,-0.000233212,0.020264272,0.006025528,0.006421832,0.007001187,0.001564137,0.003676428,0.002010113,0.00461191,,0.79958599,1.217213975,,,,,
10/13/09,-0.000233376,0.011226252,0.000249631,0.002791608,0.006759405,0.005205623,-0.002747226,-0.005015089,0.004336624,,0.80252561,1.222827656,,,,,
10/14/09,0.003967384,0.007685739,0.031936092,0.027043155,-0.000767332,-0.014810974,0.017814476,0.011088718,-0.001829891,,0.80032089,1.228130599,,,,,
10/15/09,-0.000232508,0.010169492,-0.004352044,0.005033858,-0.012670369,-0.004625764,0.003428396,-0.004985089,-0.003328066,,0.814578188,1.225883254,,,,,
10/16/09,-0.00011619,0.002516779,-0.014570128,-0.011751119,0.003111015,0.008132623,-0.007372762,-0.018035964,0.002641891,,0.817370885,1.221803434,,,,,
10/19/09,0.000232498,0.014225941,0.018482003,0.014619878,0.01017642,0.007857518,0.008152177,0.016326469,0.008173562,,0.811344604,1.225031305,,,,,
10/20/09,0.001859861,-0.006188119,-0.015485189,-0.006916431,-0.007771323,0.005405448,-0.006109618,-0.00301203,-0.000713362,,0.817958829,1.235044174,,,,,
10/21/09,0.001740266,0.02117061,-0.003440627,-0.001547649,0.003190892,-0.005996706,-0.009763157,-0.00302113,0.000209569,,0.812961413,1.234163141,,,,,
10/22/09,0.007644233,0.008130041,0.007891484,0.012206938,0.001638535,-0.004888718,0.010772309,0.002020152,0.001756384,,0.805024343,1.234421783,,,,,
10/23/09,-0.001724153,-0.003629032,-0.009542447,-0.017802434,-0.004137798,-0.007525885,-0.01282512,-0.023185531,-0.006189571,,0.813696314,1.236589902,,,,,
10/26/09,0.00057574,-0.018211211,-0.009140294,-0.020074123,-0.015750285,-0.012954146,-0.01134498,-0.003095842,-0.011271729,,0.803260561,1.228935941,,,,,
10/27/09,-0.007825089,-0.00700742,-0.01645475,-0.006364358,-9.82E-05,0.013657691,-0.005367325,-0.0041408,0.002129041,,0.794147586,1.215083709,,,,,
10/28/09,-0.016469476,-0.025736862,-0.04309254,-0.027221784,-0.010996515,0.004736814,-0.021771522,-0.010394986,-0.00917697,,0.789885138,1.217670671,,,,,
10/29/09,0.014032968,0.031103623,0.042384061,0.036625578,0.019457946,-0.010895688,0.020163602,0.015756206,0.008845386,,0.772688136,1.206496144,,,,,
10/30/09,-0.009419679,-0.025206652,-0.044472687,-0.041087726,-0.001558117,0.014511119,-0.027037105,-0.012409439,-0.002700077,,0.788268312,1.217168068,,,,,
11/2/09,0.007848309,0.017380246,0.019148996,0.01200574,0.013849586,-0.004420059,0.005557685,0.009424143,0.005645811,,0.766955819,1.213881621,,,,,
11/3/09,0.002231651,0.014166667,-0.00991654,-0.006136206,0.024146244,-0.009994795,0.004574015,-0.001037377,0.002808683,,0.771218318,1.220734967,,,,,
11/4/09,0.001523467,-0.000821693,0.025830251,0.015846893,0.006011638,-0.009139218,0.001707457,-0.002076908,-0.001050564,,0.774745882,1.224163624,,,,,
11/5/09,0.000819094,-0.005345354,0.020811971,0.018233331,-0.001120402,0,0.019128837,0.007284074,0.001370718,,0.776068727,1.222877562,,,,,
11/6/09,0.000935368,-0.017775981,-0.003272115,0.001591763,0.004206366,0.000965303,0.002601731,-0.00619831,-0.000499803,,0.790914019,1.224553783,,,,,
11/9/09,0.003971444,0.016414141,0.034596008,0.029598775,0.007074393,0.001178614,0.022428157,0.011434403,0.007205113,,0.792971765,1.223941748,,,,,
11/10/09,-0.000349026,-0.004968903,-0.007078373,-0.003665892,0.001848572,-0.001819407,0.000362579,-0.007194125,-0.001304533,,0.81075666,1.232760387,,,,,
11/11/09,0.000581974,0.006658343,0.006391315,-0.001161835,0.011163382,0.004181481,0.005074293,-0.001035229,0.005074376,,0.811050624,1.23115221,,,,,
11/12/09,0.00116318,-0.014882223,-0.021250594,-0.007948901,-0.012682473,-0.001815133,-0.011179224,-0.016580364,-0.006255657,,0.815166132,1.237399539,,,,,
11/13/09,-0.001975118,-0.00083932,0.017718979,0.010553079,0.014139165,0.004599418,0.005835164,0.009483727,0.005385477,,0.806053207,1.229658793,,,,,
11/16/09,0.004656603,0.028979464,0.024031381,0.01856507,0.017222517,0.011712076,0.01504716,0.009394515,0.013881661,,0.81075666,1.236281092,,,,,
11/17/09,-0.0002318,0.004898,-0.003591913,-0.004746542,0.003045812,0.005367318,0.001071573,-0.011375281,0.002773482,,0.822956245,1.253442727,,,,,
11/18/09,-0.002549856,0.000812266,-0.008171093,0.000190813,0.002500661,-0.005862005,-0.000713665,-0.010460342,-0.002618903,,0.823838103,1.256919128,,,,,
11/19/09,0.002091571,-0.014204465,-0.016476878,-0.018882351,0.000445461,0.001790018,-0.014283141,-0.02325583,-0.002314299,,0.823250158,1.253627379,,,,,
11/20/09,-0.000231872,-0.001235117,-0.000985471,-0.011664039,0.005699011,-0.000210179,-0.003079124,0.007575873,0.000673646,,0.811491561,1.25072611,,,,,
11/23/09,-0.00104389,0.004534254,0.017016087,0.021636458,0.01195324,-0.001261598,0.011809554,0.010741112,0.003930919,,0.808992878,1.251568656,,,,,
11/24/09,0.000580555,-0.011489577,-0.003394856,-0.00173275,0.003849873,0.006315777,0.000718278,-0.012752431,0.001772343,,0.818546723,1.256488472,,,,,
11/25/09,0.000464156,0.02407638,0.008272516,0.01542917,0.016473459,0.004602539,0.003947622,0.017222756,0.008839781,,0.819134667,1.2587154,,,,,
